node_id,cluster_id,battery_level,signal_strength,temperature,humidity,data_redundancy_flag,is_fault_predicted,actual_fault_occurred,fault_type,data_packet_size,latency_ms,energy_consumed_mJ,optimized_path_flag,load_on_node,recovery_time_ms,pdr,transmission_success
13,2,47.2,-50.96,37.29,67.34,0,0,0,none,499,253.51,0.307,0,0.55,0.0,0.955,1
29,4,93.87,-67.87,19.77,84.24,0,0,0,none,281,93.31,1.312,1,0.72,0.0,0.985,1
17,1,47.27,-77.26,43.85,83.38,0,0,0,none,477,45.7,1.577,0,0.87,0.0,0.915,1
49,5,58.87,-95.93,24.36,30.37,0,1,0,none,490,202.97,0.995,0,0.56,0.0,0.981,0
5,5,63.45,-47.6,16.02,85.91,0,1,0,none,280,238.69,0.855,0,0.69,0.0,0.819,1
41,5,27.57,-88.64,18.23,54.49,0,0,0,none,142,92.65,1.714,0,0.47,0.0,0.912,0
34,2,82.58,-87.84,14.39,56.12,0,0,0,none,321,67.31,0.72,0,0.2,0.0,0.909,0
24,3,21.48,-69.51,34.38,67.32,0,0,0,none,342,23.2,0.695,0,0.64,0.0,0.987,1
20,3,88.25,-34.07,29.52,28.07,0,0,1,sensor_fail,225,87.52,1.785,1,0.96,491.22,0.801,0
2,5,20.19,-53.85,47.02,87.85,0,1,0,none,275,150.41,1.478,1,0.37,0.0,0.844,1
6,1,97.81,-34.36,27.11,70.65,1,1,0,none,387,52.33,1.119,1,0.34,0.0,0.965,0
10,4,60.0,-39.3,26.74,47.9,0,0,0,none,462,53.36,0.875,0,0.63,0.0,0.86,1
48,2,87.47,-55.63,18.61,43.53,1,0,0,none,328,89.28,1.893,1,0.32,0.0,0.973,1
11,3,83.83,-45.99,21.79,26.31,0,0,1,battery_low,428,249.11,0.533,1,0.18,313.38,0.854,1
4,5,85.66,-69.32,19.54,58.33,1,0,0,none,418,242.99,0.58,0,0.46,0.0,0.964,0
45,3,10.33,-92.32,24.03,25.85,1,1,0,none,360,79.42,1.281,0,0.55,0.0,0.99,0
28,5,69.47,-91.49,39.78,56.41,0,0,0,none,224,64.61,0.579,1,0.49,0.0,0.84,0
14,3,21.26,-80.61,18.85,46.59,1,0,0,none,323,180.25,1.446,1,0.77,0.0,0.816,1
24,4,61.68,-93.72,45.6,87.59,0,0,0,none,438,39.94,1.674,0,0.87,0.0,0.965,1
30,2,26.75,-79.27,15.45,53.98,1,1,1,sensor_fail,211,84.59,0.866,1,0.13,289.74,0.975,0
32,3,22.79,-52.83,25.65,47.99,1,0,0,none,148,280.04,1.701,0,0.7,0.0,0.861,1
12,3,61.94,-93.96,24.35,48.84,1,0,0,none,399,33.06,1.601,0,0.34,0.0,0.819,0
27,5,41.25,-88.19,43.52,81.35,0,0,0,none,343,251.94,1.604,1,0.42,0.0,0.824,0
23,5,71.34,-85.22,41.83,53.54,0,0,0,none,180,21.33,0.854,0,0.77,0.0,0.813,1
37,4,43.0,-96.61,36.13,69.62,1,0,0,none,91,255.41,0.851,1,0.33,0.0,0.879,0
20,4,88.19,-59.8,18.87,48.23,1,0,0,none,372,109.27,1.606,0,0.39,0.0,0.988,0
29,5,53.48,-33.89,25.74,69.56,0,1,0,none,281,284.76,1.379,0,0.24,0.0,0.88,1
5,3,93.0,-69.49,38.41,52.18,0,0,0,none,148,41.72,1.274,1,0.12,0.0,0.813,1
41,3,34.45,-83.76,25.96,35.75,0,0,0,none,321,34.79,0.794,0,0.19,0.0,0.828,0
25,2,61.96,-42.63,17.74,25.66,1,0,0,none,119,159.91,0.811,1,0.54,0.0,0.801,1
3,1,40.75,-93.41,18.81,35.66,1,0,0,none,427,215.78,0.432,1,0.63,0.0,0.951,0
44,5,96.52,-39.23,32.88,49.42,0,1,1,battery_low,411,119.93,1.772,0,0.28,490.4,0.969,1
38,5,29.02,-57.62,30.07,40.9,1,1,0,none,90,204.55,1.958,0,0.52,0.0,0.836,1
35,3,31.59,-86.25,32.1,81.12,0,0,0,none,73,177.01,1.132,1,0.28,0.0,0.828,0
33,1,67.52,-31.93,47.86,36.18,0,0,0,none,179,285.59,0.895,1,0.33,0.0,0.914,1
26,4,53.72,-55.22,10.12,37.73,0,0,0,none,507,212.59,1.609,0,0.89,0.0,0.971,1
3,1,37.43,-66.31,38.42,34.74,1,0,0,none,320,203.52,1.155,0,0.66,0.0,0.882,0
44,5,25.2,-47.8,42.93,79.91,0,0,0,none,481,227.2,1.069,1,0.96,0.0,0.882,1
26,5,56.67,-69.21,32.74,70.9,1,0,0,none,283,85.3,0.7,1,0.43,0.0,0.912,1
3,5,10.15,-42.12,49.87,70.9,0,0,1,battery_low,438,94.54,0.62,0,0.51,87.13,0.968,0
19,1,56.11,-37.88,49.56,21.42,0,1,0,none,84,278.05,1.842,1,0.17,0.0,0.824,1
16,1,31.44,-46.12,20.57,70.91,1,0,0,none,448,169.94,1.521,1,0.88,0.0,0.831,1
13,5,90.89,-99.86,39.55,63.3,1,0,0,none,324,115.74,1.828,1,0.62,0.0,0.94,1
13,1,54.09,-60.69,26.63,25.04,0,0,0,none,450,255.17,0.549,0,0.73,0.0,0.948,1
39,3,15.79,-70.82,36.97,29.34,0,0,0,none,136,279.24,1.57,0,0.45,0.0,0.821,1
23,1,66.72,-92.9,20.49,52.12,0,0,0,none,360,111.98,1.426,1,0.32,0.0,0.954,1
36,3,12.51,-81.27,15.3,57.32,0,0,0,none,269,146.91,1.314,1,0.57,0.0,0.875,1
16,5,17.15,-68.85,41.4,22.15,0,0,1,battery_low,294,98.07,0.937,0,0.76,338.79,0.952,1
32,1,48.78,-31.07,18.63,70.01,0,1,0,none,142,280.45,1.491,1,0.16,0.0,0.841,1
5,2,54.22,-95.31,45.61,82.31,0,1,0,none,260,184.05,0.556,1,0.91,0.0,0.895,1
31,1,68.02,-62.37,36.19,83.53,1,0,1,sensor_fail,206,102.61,1.873,0,0.4,337.98,0.905,0
50,1,95.49,-73.18,34.07,51.52,0,0,0,none,285,257.26,0.674,0,0.25,0.0,0.842,1
23,1,30.8,-71.8,24.93,89.12,1,0,1,link_loss,244,129.28,1.392,0,0.34,308.37,0.996,0
41,3,92.29,-82.24,26.07,65.03,0,0,1,battery_low,263,142.55,1.275,0,0.55,468.87,0.979,0
37,4,72.76,-76.2,12.6,55.38,0,0,0,none,425,117.45,1.128,0,0.35,0.0,0.974,0
30,5,66.25,-49.8,27.25,21.4,0,0,0,none,406,226.03,0.719,0,0.31,0.0,0.978,1
26,5,50.24,-34.59,26.32,32.44,0,0,0,none,386,197.08,1.124,0,0.52,0.0,0.909,1
42,3,85.06,-41.92,47.84,59.46,1,1,0,none,182,296.75,1.373,1,0.21,0.0,0.895,1
13,3,51.29,-58.84,30.56,78.12,0,0,0,none,96,49.42,1.793,0,0.93,0.0,0.941,0
43,5,30.85,-98.99,36.14,54.52,1,0,1,battery_low,275,139.61,0.645,0,0.89,69.1,0.996,1
5,4,77.64,-46.74,38.91,55.42,0,0,0,none,211,75.82,1.135,1,0.73,0.0,0.898,1
22,1,90.26,-85.67,44.36,41.07,1,0,1,battery_low,508,60.74,1.952,0,0.3,249.88,0.999,0
11,4,99.24,-70.01,16.01,33.71,0,0,0,none,434,106.18,0.108,0,0.2,0.0,0.886,0
47,3,90.61,-77.29,25.17,74.8,1,0,1,battery_low,372,134.13,1.661,1,0.35,186.31,0.845,0
35,5,15.69,-37.81,47.24,61.07,1,0,1,link_loss,180,38.81,0.368,0,0.14,189.18,0.812,0
42,2,82.15,-72.66,39.8,86.4,0,0,0,none,434,75.16,0.726,1,0.43,0.0,0.935,1
28,2,76.17,-92.76,32.13,77.71,0,0,0,none,156,292.99,1.363,0,0.24,0.0,0.907,0
39,3,28.65,-74.7,29.57,87.13,1,0,1,battery_low,487,128.14,0.681,1,0.4,376.56,0.916,0
35,4,76.17,-76.24,33.62,71.39,1,0,0,none,83,245.54,0.819,1,0.9,0.0,0.953,0
45,2,66.07,-90.38,22.76,46.18,0,1,0,none,268,102.39,1.215,0,0.72,0.0,0.964,0
27,4,85.61,-42.0,22.88,40.91,0,1,0,none,294,102.44,0.231,0,0.27,0.0,0.837,1
29,2,62.05,-82.77,36.93,76.72,1,0,0,none,458,103.77,0.356,0,0.18,0.0,0.853,1
32,4,81.33,-69.01,38.98,59.81,0,0,0,none,374,145.62,0.175,0,0.12,0.0,0.872,1
5,2,37.67,-73.74,39.01,53.66,0,1,0,none,410,78.65,0.837,1,0.69,0.0,0.916,1
23,3,20.61,-95.7,22.44,29.56,0,0,0,none,359,22.07,1.053,0,0.97,0.0,0.841,0
47,1,59.79,-84.09,38.48,71.3,0,0,1,sensor_fail,193,117.34,0.582,0,0.19,417.75,0.817,0
49,2,37.75,-59.87,26.38,39.76,0,0,1,link_loss,421,30.96,0.169,1,0.6,402.62,0.939,1
49,3,80.95,-66.74,22.33,55.49,0,0,0,none,149,239.79,1.334,0,0.96,0.0,0.942,1
25,5,30.25,-97.12,37.03,35.03,1,0,0,none,137,277.74,1.666,0,0.5,0.0,0.869,0
21,5,90.11,-67.43,15.38,20.94,0,0,0,none,330,116.48,0.687,0,0.47,0.0,0.839,1
19,5,92.2,-70.01,25.11,36.19,0,0,0,none,193,292.69,1.184,1,0.87,0.0,0.867,1
47,1,73.82,-58.84,41.39,20.82,0,0,0,none,433,236.24,0.585,0,0.44,0.0,0.879,1
6,3,58.09,-33.22,14.53,34.54,1,1,0,none,436,137.9,0.194,1,0.17,0.0,0.812,1
9,2,48.41,-75.05,49.92,57.24,0,0,0,none,265,299.95,1.624,0,0.71,0.0,0.964,1
20,5,28.91,-79.33,43.92,46.63,0,1,0,none,101,202.3,1.491,0,0.75,0.0,0.827,1
17,3,55.26,-32.28,13.56,53.43,0,0,0,none,454,25.97,0.395,1,0.16,0.0,0.929,1
23,1,63.18,-37.42,14.65,51.83,0,0,0,none,141,148.82,0.604,0,0.79,0.0,0.952,1
50,4,33.74,-83.18,34.55,63.49,0,0,0,none,229,176.55,0.63,0,0.51,0.0,0.843,1
23,5,96.92,-79.13,18.93,34.76,0,1,0,none,476,33.49,1.585,1,0.55,0.0,0.854,0
45,5,99.03,-75.52,48.62,26.73,1,0,0,none,371,185.98,1.573,1,0.63,0.0,0.982,1
37,3,36.84,-30.28,27.11,82.19,0,0,1,link_loss,133,223.05,0.535,0,0.31,271.87,0.96,0
31,1,82.43,-83.29,45.32,86.72,0,0,0,none,403,292.26,1.256,1,0.57,0.0,0.877,1
43,3,30.63,-97.79,26.42,52.13,1,1,0,none,215,42.8,0.818,1,0.14,0.0,0.939,1
8,2,61.28,-50.47,27.17,26.4,1,0,0,none,297,35.31,1.91,1,0.23,0.0,0.996,1
4,3,65.02,-92.53,32.42,25.16,0,0,1,battery_low,404,89.87,1.788,1,0.65,126.04,0.972,1
5,5,82.4,-78.59,22.6,80.9,0,1,0,none,387,27.7,0.48,0,0.25,0.0,0.839,1
5,5,78.78,-77.62,48.06,65.2,0,0,0,none,246,128.26,1.103,1,0.79,0.0,0.872,1
35,2,89.45,-71.65,20.77,33.9,0,0,1,link_loss,447,155.43,0.164,1,0.91,220.42,0.806,0
10,1,24.45,-86.7,38.64,23.53,0,0,0,none,223,181.86,1.631,0,0.85,0.0,0.908,0
28,4,15.59,-71.84,26.56,43.37,0,0,0,none,269,177.95,0.809,1,0.9,0.0,0.812,0
13,4,62.49,-66.13,23.35,26.64,0,0,0,none,169,80.1,0.279,1,0.77,0.0,0.882,1
27,2,83.46,-81.53,43.18,69.08,1,1,0,none,177,140.46,0.39,0,0.81,0.0,0.978,1
16,4,31.69,-77.93,17.83,74.3,0,0,0,none,404,294.14,0.211,1,0.14,0.0,0.986,0
22,2,90.03,-93.29,41.92,72.29,0,0,1,link_loss,82,84.88,0.618,0,0.59,440.84,0.955,0
29,5,39.02,-46.99,41.73,68.67,0,0,0,none,101,26.84,1.202,1,0.44,0.0,0.809,1
24,2,62.06,-83.9,10.62,68.63,0,1,0,none,93,231.1,1.581,1,0.94,0.0,0.996,1
39,1,73.51,-53.57,14.15,39.0,0,0,0,none,406,276.44,1.883,0,0.22,0.0,0.872,1
41,2,79.58,-90.5,42.11,62.7,1,0,0,none,392,169.51,1.608,0,0.56,0.0,0.913,1
47,2,82.44,-48.84,41.47,62.38,0,0,1,link_loss,400,79.7,1.269,0,0.24,289.34,0.856,0
43,1,22.18,-41.9,20.85,53.08,0,1,1,sensor_fail,340,122.08,1.607,1,0.12,252.45,0.966,0
41,3,76.16,-61.42,46.51,61.1,0,1,0,none,469,196.08,0.75,1,0.45,0.0,0.94,1
15,5,71.85,-74.05,45.03,79.01,0,1,0,none,133,24.86,1.329,1,0.59,0.0,0.958,1
17,4,95.1,-99.09,45.83,67.64,0,0,0,none,356,176.89,0.444,1,0.17,0.0,0.927,1
25,4,72.3,-76.25,19.96,68.24,1,0,0,none,76,244.95,1.746,1,0.43,0.0,0.931,1
40,4,96.12,-55.21,23.34,72.73,0,0,0,none,413,247.37,1.854,1,0.71,0.0,0.842,0
28,1,96.9,-67.65,44.2,52.55,0,0,0,none,398,119.48,0.412,0,0.76,0.0,0.925,1
33,3,81.58,-71.85,36.61,85.4,0,0,0,none,398,102.03,1.039,0,0.27,0.0,0.885,1
32,2,22.77,-44.5,47.81,82.26,1,0,0,none,156,295.3,0.524,0,0.34,0.0,0.88,1
18,5,64.67,-86.71,25.31,86.98,0,0,0,none,488,87.62,1.441,0,0.14,0.0,0.911,1
23,3,65.56,-37.0,41.59,33.57,1,0,0,none,111,202.49,0.225,0,0.4,0.0,0.874,1
29,2,51.02,-63.94,30.78,86.53,0,0,0,none,456,88.86,1.683,1,0.87,0.0,0.903,1
29,2,83.35,-75.91,46.55,30.81,0,0,0,none,92,299.13,1.489,0,0.37,0.0,0.862,0
35,1,26.66,-67.34,43.45,81.08,0,0,0,none,273,291.86,0.756,1,0.89,0.0,0.837,1
26,3,26.01,-87.89,34.66,59.45,0,1,0,none,326,211.36,1.094,1,0.89,0.0,0.877,0
13,5,73.11,-47.45,27.72,75.55,0,1,0,none,404,189.97,0.625,0,0.54,0.0,0.937,1
31,2,28.15,-68.89,49.22,45.93,1,0,0,none,391,237.94,1.717,0,0.63,0.0,0.857,0
31,1,22.87,-53.26,35.92,76.72,0,0,1,sensor_fail,469,234.95,0.988,1,0.85,294.83,0.948,0
13,1,33.85,-73.09,10.7,46.8,1,0,0,none,403,38.88,1.941,1,0.65,0.0,0.878,1
30,4,30.09,-69.08,39.49,47.68,0,0,0,none,501,30.37,1.126,0,0.32,0.0,0.928,0
12,5,80.36,-67.77,49.75,47.05,0,0,0,none,171,184.42,0.678,0,0.26,0.0,0.945,1
33,3,24.26,-94.61,46.48,36.31,0,0,0,none,301,169.59,1.934,0,0.32,0.0,0.942,0
30,2,56.41,-89.45,11.78,68.88,1,0,0,none,445,261.84,1.564,1,0.68,0.0,0.821,0
30,4,83.93,-67.4,18.94,78.42,0,1,0,none,137,96.36,1.81,0,0.23,0.0,0.927,1
43,2,76.83,-59.29,29.47,42.48,0,0,0,none,251,35.67,1.224,0,0.45,0.0,0.977,1
45,4,41.83,-92.81,31.72,41.13,0,0,0,none,391,149.25,1.423,0,0.84,0.0,0.869,0
20,2,22.55,-53.96,40.65,60.07,1,0,0,none,432,161.05,0.612,1,0.4,0.0,0.873,1
48,2,92.26,-36.9,30.75,58.73,0,0,0,none,87,156.46,1.305,0,0.57,0.0,0.916,1
23,4,61.26,-31.18,18.7,89.01,1,1,0,none,180,20.64,0.628,1,0.7,0.0,0.846,0
24,3,41.87,-89.61,16.27,23.06,1,0,0,none,363,291.16,1.225,1,0.69,0.0,0.829,0
13,3,61.21,-60.88,14.76,22.41,1,0,0,none,491,144.74,1.082,1,0.71,0.0,0.875,1
10,2,95.47,-61.56,28.2,29.37,1,0,0,none,245,149.28,1.97,0,0.2,0.0,0.999,0
22,3,37.82,-64.75,32.35,36.81,0,0,0,none,341,151.38,1.675,1,0.7,0.0,0.889,1
34,1,68.37,-44.14,32.08,32.03,1,0,1,link_loss,187,124.65,0.936,1,0.9,420.45,0.875,0
4,3,46.99,-47.01,41.79,50.78,1,1,1,battery_low,420,237.97,1.04,0,0.24,107.7,0.834,0
12,3,60.41,-73.18,26.39,52.43,0,0,1,battery_low,180,100.38,1.36,1,0.4,421.93,0.946,0
44,2,55.29,-57.45,29.52,60.04,0,0,0,none,394,278.52,1.311,1,0.18,0.0,0.812,1
44,4,55.24,-96.39,18.85,37.14,0,0,1,link_loss,241,207.86,0.228,0,0.63,449.28,0.906,1
14,2,81.06,-74.47,37.82,85.15,0,0,0,none,155,48.97,0.631,1,0.73,0.0,0.926,1
31,3,60.14,-84.97,28.03,68.54,1,1,0,none,75,109.26,1.478,0,0.2,0.0,0.91,0
35,1,52.48,-80.56,48.11,26.05,1,0,0,none,374,98.44,1.699,0,0.75,0.0,0.889,1
41,5,19.38,-70.63,12.65,40.0,0,1,0,none,159,169.04,0.525,0,0.12,0.0,0.95,1
47,2,40.76,-85.55,47.2,20.65,0,1,0,none,180,170.45,1.169,1,0.42,0.0,0.842,0
35,5,54.86,-36.75,34.7,79.88,0,1,0,none,283,212.22,1.491,1,0.94,0.0,0.898,0
43,2,60.05,-55.79,49.57,84.23,0,0,0,none,307,119.68,1.765,0,0.61,0.0,0.836,1
35,4,79.61,-94.32,44.48,39.17,0,0,0,none,205,206.92,0.314,0,0.52,0.0,0.99,0
15,3,20.83,-56.81,34.02,80.19,0,0,0,none,129,25.76,0.77,1,0.57,0.0,0.989,0
46,4,93.7,-49.24,20.58,84.99,0,0,0,none,144,51.97,1.466,1,0.76,0.0,0.846,1
37,3,39.94,-81.79,11.93,48.4,0,1,1,link_loss,290,151.23,1.475,1,0.52,403.27,0.897,0
12,3,21.07,-64.59,14.97,54.47,0,0,1,sensor_fail,351,298.16,0.536,0,0.59,428.92,0.95,0
26,5,57.34,-99.23,29.02,43.52,0,0,0,none,169,33.96,0.806,0,0.7,0.0,0.859,1
9,2,54.07,-33.8,47.82,41.53,1,0,1,battery_low,433,236.92,1.559,0,0.82,167.47,0.824,0
1,4,55.07,-55.53,34.97,29.28,0,0,1,sensor_fail,188,134.92,0.281,0,0.44,293.29,0.846,0
18,4,96.64,-77.35,37.52,38.07,1,0,0,none,423,172.83,0.578,0,0.24,0.0,0.871,0
17,1,61.07,-88.07,15.61,63.62,0,0,0,none,175,263.81,1.79,1,0.38,0.0,0.845,1
21,3,97.12,-50.63,20.31,39.78,0,0,0,none,153,134.25,0.171,0,0.8,0.0,0.921,1
39,2,83.51,-85.36,23.37,66.51,0,0,1,battery_low,332,227.6,0.402,1,0.88,256.06,0.945,1
48,2,73.52,-35.61,33.05,33.03,0,0,0,none,375,259.91,0.373,0,0.37,0.0,0.813,0
36,1,74.12,-97.88,13.33,86.09,0,0,0,none,163,156.19,0.948,1,0.74,0.0,0.921,1
7,3,82.77,-73.39,43.53,38.16,0,0,0,none,386,116.39,1.366,1,0.17,0.0,0.903,0
27,5,19.04,-61.19,23.11,35.44,0,0,0,none,279,126.3,0.537,1,0.82,0.0,0.96,0
3,1,81.06,-70.99,33.62,23.9,1,1,1,link_loss,460,215.41,0.185,0,0.89,122.49,0.883,0
35,4,60.61,-30.27,20.23,69.35,1,0,0,none,166,286.97,0.75,1,0.96,0.0,0.96,1
6,1,25.35,-45.91,26.27,45.23,0,0,0,none,390,29.33,0.887,1,0.45,0.0,0.921,1
17,4,93.49,-60.35,46.08,83.14,1,1,0,none,453,206.55,1.252,1,0.34,0.0,0.996,1
24,2,12.37,-58.67,38.26,79.79,1,1,0,none,67,187.77,0.996,0,0.44,0.0,0.874,1
29,2,83.63,-50.43,10.22,89.52,1,0,0,none,106,68.34,0.452,0,0.6,0.0,0.986,1
16,5,91.86,-65.57,29.46,63.99,0,0,0,none,304,233.29,1.594,0,0.57,0.0,0.972,1
19,2,82.39,-93.75,44.38,41.78,0,0,0,none,467,109.19,0.316,1,0.3,0.0,0.936,1
49,3,50.7,-91.0,45.21,49.99,0,0,0,none,203,80.45,0.375,0,0.25,0.0,0.812,0
20,1,81.95,-95.61,39.9,46.8,0,0,1,sensor_fail,315,81.26,1.324,1,0.5,268.53,0.848,0
21,1,11.85,-97.13,37.23,67.73,0,1,0,none,284,79.78,1.251,0,0.19,0.0,0.916,0
35,5,67.33,-64.98,30.78,64.49,0,0,0,none,156,152.79,0.624,1,0.23,0.0,0.975,1
28,2,90.89,-37.51,14.43,75.81,0,0,0,none,419,88.45,1.644,1,0.99,0.0,0.835,1
6,1,67.79,-64.55,48.29,88.09,0,0,0,none,148,25.93,0.306,0,0.16,0.0,0.921,1
20,2,20.69,-53.11,35.73,83.19,0,0,0,none,70,136.08,1.269,1,0.15,0.0,0.933,0
23,5,68.83,-96.3,10.84,28.26,1,1,0,none,270,236.62,1.849,1,0.8,0.0,0.951,0
43,5,53.06,-98.67,21.9,53.17,0,0,0,none,109,240.34,0.538,0,0.53,0.0,0.963,0
7,1,81.13,-50.71,17.76,55.72,0,0,0,none,115,152.23,0.687,0,0.56,0.0,0.861,1
21,5,55.07,-36.78,47.59,31.45,1,0,0,none,297,291.99,1.067,1,0.32,0.0,0.877,0
8,4,38.05,-62.17,20.2,63.47,0,0,1,sensor_fail,276,93.33,1.057,0,0.82,425.01,0.857,1
30,4,30.75,-96.61,38.13,88.44,0,0,0,none,294,21.5,0.389,0,0.99,0.0,0.952,0
10,5,54.85,-32.47,30.14,39.31,0,0,0,none,186,289.98,0.131,1,0.66,0.0,0.937,1
31,2,65.12,-89.53,26.7,43.49,0,0,0,none,450,140.11,0.23,1,0.79,0.0,0.958,0
44,1,87.3,-99.84,19.49,23.26,0,0,0,none,336,54.89,1.615,0,0.67,0.0,0.866,0
4,3,37.72,-54.34,16.01,63.21,1,0,1,battery_low,498,117.69,1.26,1,0.19,409.51,0.995,0
42,2,25.85,-44.56,12.39,81.82,0,0,0,none,104,111.42,1.227,1,0.11,0.0,0.879,1
35,2,44.86,-75.61,18.18,82.82,0,0,1,battery_low,472,252.06,0.88,1,0.44,362.98,0.851,0
25,5,11.47,-42.31,16.77,47.46,1,0,1,link_loss,154,122.52,1.359,0,0.41,380.09,0.862,0
4,4,40.95,-55.42,19.59,35.71,0,0,0,none,252,185.96,1.783,1,0.89,0.0,0.867,1
42,2,45.47,-50.32,15.91,72.91,0,0,0,none,504,23.33,1.311,1,0.3,0.0,0.951,1
49,3,52.41,-52.67,47.15,29.9,0,0,0,none,446,77.09,0.826,1,0.87,0.0,0.906,1
31,4,78.98,-57.99,10.93,88.06,0,0,0,none,480,134.4,1.659,1,0.22,0.0,0.898,1
32,3,68.78,-31.39,12.67,47.6,1,0,0,none,237,182.26,1.917,0,0.54,0.0,0.995,1
43,2,27.01,-46.14,23.9,57.14,0,0,0,none,301,156.44,0.257,1,0.46,0.0,0.914,1
15,1,98.81,-80.03,31.26,72.03,0,1,0,none,249,49.35,0.648,1,0.63,0.0,0.858,1
5,4,21.82,-42.37,41.14,54.99,0,0,0,none,109,218.16,1.691,1,0.18,0.0,0.802,1
36,4,52.22,-94.91,30.06,28.74,1,0,0,none,209,138.6,1.14,1,0.3,0.0,0.875,0
21,1,75.49,-66.25,19.83,63.46,0,0,0,none,475,264.02,0.867,1,0.74,0.0,0.812,1
47,3,22.1,-70.22,34.13,60.11,0,0,0,none,251,116.08,1.078,1,0.77,0.0,0.967,1
7,5,41.14,-95.97,47.22,24.61,1,0,1,sensor_fail,419,248.65,0.637,0,0.64,499.09,0.904,1
44,4,31.58,-58.41,11.42,74.6,1,1,0,none,464,191.0,0.971,1,0.3,0.0,0.822,1
32,4,61.97,-66.22,31.38,53.49,0,1,0,none,371,123.08,0.881,1,0.11,0.0,0.932,0
2,2,44.07,-51.48,18.95,50.34,1,0,0,none,471,163.42,0.399,1,0.63,0.0,0.805,0
33,5,40.74,-84.71,40.3,87.52,1,0,0,none,77,45.16,0.98,1,0.27,0.0,0.818,1
30,4,22.17,-82.44,37.29,47.01,0,0,0,none,479,289.68,1.834,1,0.26,0.0,0.866,1
42,2,73.47,-68.64,22.46,87.41,0,0,0,none,406,35.88,1.123,0,0.23,0.0,0.948,0
49,2,97.97,-92.98,27.57,88.42,0,0,0,none,146,259.61,1.179,0,0.87,0.0,0.907,0
48,3,18.95,-33.03,39.65,29.22,0,0,0,none,284,200.81,0.64,0,0.21,0.0,0.883,0
35,3,86.75,-65.14,24.17,58.1,0,0,0,none,495,58.18,1.934,1,0.61,0.0,0.978,1
50,4,75.43,-33.97,16.47,65.07,1,1,0,none,309,135.47,0.421,0,0.31,0.0,0.812,1
15,4,40.58,-72.9,42.65,35.58,0,0,0,none,211,219.88,0.208,0,0.31,0.0,0.952,1
50,5,31.35,-81.09,13.77,61.48,0,0,0,none,80,66.7,0.429,0,0.79,0.0,0.812,1
40,4,58.98,-74.97,37.61,53.0,0,0,1,link_loss,196,142.19,0.766,0,0.27,135.28,0.939,0
19,2,27.28,-60.6,39.72,64.31,0,0,0,none,112,285.35,1.442,1,0.77,0.0,0.941,1
41,3,75.89,-89.59,44.18,63.3,0,1,0,none,363,247.14,1.877,1,0.75,0.0,0.83,0
33,2,16.92,-92.56,47.37,69.19,0,0,0,none,405,111.82,0.779,0,0.55,0.0,0.94,0
27,4,61.83,-52.62,36.46,28.21,0,0,0,none,198,249.0,1.176,1,0.98,0.0,0.991,1
38,4,89.72,-94.75,44.05,39.61,0,0,0,none,494,280.34,0.706,0,0.53,0.0,0.809,0
49,4,21.46,-92.15,44.9,85.13,0,0,0,none,103,132.13,1.56,1,0.41,0.0,0.932,0
6,1,34.47,-62.3,16.16,76.76,0,0,0,none,306,154.61,0.219,1,0.87,0.0,0.897,0
30,4,48.76,-72.69,36.62,73.11,0,0,0,none,312,87.21,1.615,1,0.37,0.0,0.936,1
5,2,64.05,-59.79,13.27,66.92,0,0,1,battery_low,493,90.37,0.331,0,0.35,494.81,0.854,0
18,4,64.17,-31.09,21.67,79.37,1,0,0,none,438,143.38,1.525,0,0.74,0.0,0.852,1
29,5,29.39,-51.4,31.54,89.02,0,0,0,none,459,165.82,1.652,1,0.31,0.0,0.92,1
9,4,82.38,-57.12,43.25,55.26,0,0,0,none,355,244.37,1.49,0,0.84,0.0,0.938,0
1,5,13.01,-74.53,23.51,50.16,0,0,0,none,468,127.93,1.214,0,0.89,0.0,0.822,0
38,4,50.35,-86.9,17.2,49.74,1,1,1,battery_low,367,80.67,1.538,1,0.39,142.52,0.856,0
18,3,96.78,-92.47,49.42,78.93,0,0,0,none,241,170.98,1.224,1,0.68,0.0,0.988,0
23,5,49.09,-62.11,45.52,64.3,1,0,0,none,440,27.52,1.999,0,0.46,0.0,0.821,0
9,4,46.19,-83.15,22.96,36.29,0,0,0,none,309,126.19,1.95,0,0.54,0.0,0.882,0
49,5,88.93,-57.45,42.6,56.51,0,0,1,battery_low,415,112.67,1.447,1,0.98,337.15,0.839,0
21,5,49.05,-86.36,47.36,27.32,1,0,0,none,504,219.77,1.064,1,0.2,0.0,0.904,0
5,4,96.96,-90.46,40.19,43.12,0,0,0,none,75,123.23,1.807,1,0.31,0.0,0.929,1
35,2,76.03,-32.02,37.62,27.17,0,0,0,none,77,65.52,0.189,0,0.95,0.0,0.969,1
34,3,88.08,-52.0,25.26,28.94,1,1,0,none,438,64.02,1.33,0,0.4,0.0,0.934,1
30,4,96.88,-50.92,35.64,62.95,0,1,0,none,233,200.78,1.945,1,0.35,0.0,0.805,1
43,4,12.31,-82.76,23.62,69.59,0,1,0,none,198,151.4,1.531,1,0.55,0.0,0.819,0
32,1,69.07,-45.04,37.97,75.21,0,1,0,none,380,279.77,1.562,1,0.22,0.0,0.958,1
20,3,15.41,-52.55,24.88,80.77,1,0,0,none,298,262.29,0.601,0,0.86,0.0,0.865,1
